match_id,match,teamInnings,battingPos,batsmanName,out/not_out,runs,balls,4s,6s,SR
T207210,Mumbai Vs Super Giants,Super Giants,4,MarcusStoinis,out,40,27,5,1,148.14
T207210,Mumbai Vs Super Giants,Super Giants,5,AyushBadoni,out,1,7,0,0,14.28
T207210,Mumbai Vs Super Giants,Super Giants,6,NicholasPooran,out,0,1,0,0,0.00
T207210,Mumbai Vs Super Giants,Super Giants,7,DeepakHooda,out,15,13,0,1,115.38
T207210,Mumbai Vs Super Giants,Super Giants,8,KrishnappaGowtham,out,2,3,0,0,66.66
T207210,Mumbai Vs Super Giants,Super Giants,9,RaviBishnoi,out,3,6,0,0,50.00
T207210,Mumbai Vs Super Giants,Super Giants,10,Naveen-ul-Haq,not_out,1,5,0,0,20.00
T207210,Mumbai Vs Super Giants,Super Giants,11,MohsinKhan,out,0,7,0,0,0.00
T201090,Titans Vs Mumbai,Titans,1,WriddhimanSaha,out,18,16,3,0,112.50
T201090,Titans Vs Mumbai,Titans,2,ShubmanGill,out,129,60,7,10,215.00
T201090,Titans Vs Mumbai,Titans,3,SaiSudharsan,out,43,31,5,1,138.70
T201090,Titans Vs Mumbai,Titans,4,HardikPandya,not_out,28,13,2,2,215.38
T201090,Titans Vs Mumbai,Titans,5,RashidKhan,not_out,5,2,1,0,250.00
T201090,Titans Vs Mumbai,Mumbai,1,RohitSharma,out,8,7,1,0,114.28
T201090,Titans Vs Mumbai,Mumbai,2,NehalWadhera,out,4,3,1,0,133.33
T201090,Titans Vs Mumbai,Mumbai,3,CameronGreen,out,30,20,2,2,150.00
T201090,Titans Vs Mumbai,Mumbai,4,SuryakumarYadav,out,61,38,7,2,160.52
T201090,Titans Vs Mumbai,Mumbai,5,TilakVarma,out,43,14,5,3,307.14
T201090,Titans Vs Mumbai,Mumbai,6,VishnuVinod,out,5,7,0,0,71.42
T201090,Titans Vs Mumbai,Mumbai,7,TimDavid,out,2,3,0,0,66.66
T201090,Titans Vs Mumbai,Mumbai,8,ChrisJordan,out,2,5,0,0,40.00
T201090,Titans Vs Mumbai,Mumbai,9,PiyushChawla,out,0,2,0,0,0.00
T201090,Titans Vs Mumbai,Mumbai,10,KumarKartikeya,out,6,7,1,0,85.71
T201090,Titans Vs Mumbai,Mumbai,11,JasonBehrendorff,not_out,3,5,0,0,60.00
T202039,Titans Vs Super Kings,Titans,1,WriddhimanSaha,out,54,39,5,1,138.46
T202039,Titans Vs Super Kings,Titans,2,ShubmanGill,out,39,20,7,0,195.00
T202039,Titans Vs Super Kings,Titans,3,SaiSudharsan,out,96,47,8,6,204.25
T202039,Titans Vs Super Kings,Titans,4,HardikPandya,not_out,21,12,0,2,175.00
T202039,Titans Vs Super Kings,Titans,5,RashidKhan,out,0,2,0,0,0.00
T202039,Titans Vs Super Kings,Super Kings,1,RuturajGaikwad,out,26,16,3,1,162.50
T202039,Titans Vs Super Kings,Super Kings,2,DevonConway,out,47,25,4,2,188.00
T202039,Titans Vs Super Kings,Super Kings,3,ShivamDube,not_out,32,21,0,2,152.38
T202039,Titans Vs Super Kings,Super Kings,4,AjinkyaRahane,out,27,13,2,2,207.69
T202039,Titans Vs Super Kings,Super Kings,5,AmbatiRayudu,out,19,8,1,2,237.50
T202039,Titans Vs Super Kings,Super Kings,6,MSDhoni,out,0,1,0,0,0.00
T202039,Titans Vs Super Kings,Super Kings,7,RavindraJadeja,not_out,15,6,1,1,250.00
